Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
doughs_ParcelNote_Grandma_002Desc,items,Item,,,"Mary,\nI hope you like this!  When I saw it I just thought 'This is You!'. Maybe this weekend we can put it to good use!\nKait",,,,,,,,,,,,,,
doughs_Parcel_Grandma_003,items,Item,,,"A small box",,,,,,,,,,,,,,
doughs_Parcel_Grandma_003Desc,items,Item,,,"A plain box",,,,,,,,,,,,,,
doughs_ParcelNote_Grandma_003,items,Item,,,"Birthday Card",,,,,,,,,,,,,,
doughs_ParcelNote_Grandma_003Desc,items,Item,,,"Tina - I know you wanted to finish you house, and I found this at the store.\nGrandpa is doing fine but I've had the runs for the past two days.\nTell your mom she needs to come see us sometime!\nGamma",,,,,,,,,,,,,,
doughs_Parcel_Grandma_004,items,Item,,,"A heavy box",,,,,,,,,,,,,,
doughs_Parcel_Grandma_004Desc,items,Item,,,"A box wrapped in purple paper",,,,,,,,,,,,,,
doughs_ParcelNote_Grandma_004,items,Item,,,"Happy Birthday Card",,,,,,,,,,,,,,
doughs_ParcelNote_Grandma_004Desc,items,Item,,,"Carmen,\nYou are so gown up now! I could't believe that yesterday you were just barely higher than my knee!\nYour Grandpaw and I got you this because we know how much you like to practice with the targets\nYou Be safe! Love, \nMemaw and PawPaw",,,,,,,,,,,,,,
doughs_Parcel_Grandma_005,items,Item,,,"A box",,,,,,,,,,,,,,
doughs_Parcel_Grandma_005Desc,items,Item,,,"A small heavy box",,,,,,,,,,,,,,
doughs_ParcelNote_Grandma_005,items,Item,,,"You're 8 Today!",,,,,,,,,,,,,,
doughs_ParcelNote_Grandma_005Desc,items,Item,,,"Joey,\nI hope you have the most beautiful birthday ever you beautiful boy!\nDon't shoot your eye out!\nLove,\nGramma Maxine",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_001,items,Item,,,"A rather small box",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_001Desc,items,Item,,,"A box wrapped in purple paper",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_001,items,Item,,,"You're 5 Today!",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_001Desc,items,Item,,,"Dear Billy.\nI saw this and thought of you.\nHappy Birthday.\nLove, Your Grandpa Joe",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_002,items,Item,,,"A very small box",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_002Desc,items,Item,,,"A box covered in pink paper",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_002,items,Item,,,"Happy Birthday Card",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_002Desc,items,Item,,,"Mira. Remember These?\nWe had so much fun playing with them when you were 3.\nI'm so proud that you're all grown up now!\nHappy 27 and more to come!\nLove, Grandpops",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_003,items,Item,,,"A tiny box",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_003Desc,items,Item,,,"This box is wrapped in a festive red paper",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_003,items,Item,,,"Happy 30th Birthday",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_003Desc,items,Item,,,"Chang.\nI got this gift for you since you seemed so enamored with it at the gun show.\nI had it engraved, then I dropped it into a blender. Maybe you can fix it?\nIts the thought that counts you know! - Dad",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_004,items,Item,,,"Small heavy box",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_004Desc,items,Item,,,"A box wrapped in a festive yellow paper",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_004,items,Item,,,"You're 7 Today!",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_004Desc,items,Item,,,"Kelly, I hope you enjoy this!\nMaybe you can take down another squirrel like last summer at the lake\nHave fun today!\nLove, Aunt Rayah",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_005,items,Item,,,"A box",,,,,,,,,,,,,,
doughs_Parcel_Grandpa_005Desc,items,Item,,,"A small heavy box",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_005,items,Item,,,"You're 8 Today!",,,,,,,,,,,,,,
doughs_ParcelNote_Grandpa_005Desc,items,Item,,,"Samantha,\nI hope you have a great birthday!\nDon't shoot your eye out (or your brother's).\nLove,\nGramma Maxine",,,,,,,,,,,,,,
doughs_Parcel_Birthday_001,items,Item,,,"AllAlone.com - Order everything you need from the comfort of your own home!",,,,,,,,,,,,,,
doughs_Parcel_Birthday_001Desc,items,Item,,,"Small light box",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_001,items,Item,,,"Happy Birthday",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_001Desc,items,Item,,,"Happy Birthday Customer34583! We hope you ENJOY your order as much as we ENJOY shipping it to you!nHugs,\nThe AllAlone.com Team.",,,,,,,,,,,,,,
doughs_Parcel_Birthday_002,items,Item,,,"Small heavy box",,,,,,,,,,,,,,
doughs_Parcel_Birthday_002Desc,items,Item,,,"A plain box that's suspiciously heavy",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_002,items,Item,,,"Ha-PURRY Bi-FUR-thday!",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_002Desc,items,Item,,,"It's from PimpYourPet.com and addressed to 'Fancy Rainbows Wiggles Gobblers'",,,,,,,,,,,,,,
doughs_Parcel_Birthday_003,items,Item,,,"Small heavy box",,,,,,,,,,,,,,
doughs_Parcel_Birthday_003Desc,items,Item,,,"A plain box that's suspiciously heavy",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_003,items,Item,,,"Ha-PUPPY Birthday!",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_003Desc,items,Item,,,"It's from PimpYourPet.com and addressed to 'His Masterful Flooper Ears'",,,,,,,,,,,,,,
doughs_Parcel_Birthday_004,items,Item,,,"Small heavy box",,,,,,,,,,,,,,
doughs_Parcel_Birthday_004Desc,items,Item,,,"A black box wrapped like it's for a really special person",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_004,items,Item,,,"Happy Sexy Birthday Card",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_004Desc,items,Item,,,"Can't wait to try these on for you ;)",,,,,,,,,,,,,,
doughs_Parcel_Birthday_005,items,Item,,,"Small box",,,,,,,,,,,,,,
doughs_Parcel_Birthday_005Desc,items,Item,,,"Small plain box",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_005,items,Item,,,"Happy Birthday!",,,,,,,,,,,,,,
doughs_ParcelNote_Birthday_005Desc,items,Item,,,"Happy Birthday! You keep drinkin' that coffee! Ha Ha! Maria, John, Jonah, and Bowsers the cat",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_001,items,Item,,,"Navazon Package",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_001Desc,items,Item,,,"This was to be sent back to Navazon",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_002,items,Item,,,"Navazon Package",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_002Desc,items,Item,,,"This is a previously opened Navazon package",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_003,items,Item,,,"Navazon Package",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_003Desc,items,Item,,,"Navazon with that logo of an arrow pointing just at the Z",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_004,items,Item,,,"Navazon Package",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_004Desc,items,Item,,,"Just a plain package",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_005,items,Item,,,"Navazon Package",,,,,,,,,,,,,,
doughs_Parcel_ReturnedItem_005Desc,items,Item,,,"Just a plain package",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_001,items,Item,,,"Medium Heavy box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_001Desc,items,Item,,,"Working Stiffs Tools. NOW You're stiff!",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_002,items,Item,,,"Small box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_002Desc,items,Item,,,"Online Hardcore Cosmetix",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_003,items,Item,,,"Medium size heavy box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_003Desc,items,Item,,,"Working Stiffs Office Tools. NOW that's stiff!",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_004,items,Item,,,"Medium size heavy box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_004Desc,items,Item,,,"SexyHouseGifts.com. Shhh, we won't tell everyone you're horny!",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_005,items,Item,,,"Small box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_005Desc,items,Item,,,"7 Days to Eye. You get your shipment in 7 days, or its 10% off!",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_006,items,Item,,,"Medium sized box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_006Desc,items,Item,,,"Darkness.com. Feel the Darkness",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_007,items,Item,,,"Medium sized box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_007Desc,items,Item,,,"SnitchesGetStitches.com - Don't go outside without adequate defenses!",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_008,items,Item,,,"Medium sized box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_008Desc,items,Item,,,"Paper-R-Us.com",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_009,items,Item,,,"Medium sized box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_009Desc,items,Item,,,"Fryed Electronics - Going out of business sale!",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_010,items,Item,,,"Heavy Medium sized box",,,,,,,,,,,,,,
doughs_Parcel_UnopenedPackage_010Desc,items,Item,,,"Crack-A-Book.com\nIt's A-Book time you read a Book!",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift001,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift001Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift002,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift002Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift003,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift003Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift004,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift004Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift005,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift005Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift006,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift006Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift007,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift007Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift008,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift008Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift009,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift009Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift010,items,Item,,,"A Gift",,,,,,,,,,,,,,
doughs_Parcel_PlayerGift010Desc,items,Item,,,"To: YOU\nFrom: ???",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_001,items,Item,,,"A very heavy box",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_001Desc,items,Item,,,"DamnWow! U-Build-a-Kit\nDamnWow! Corp.\nNavazgane AZ 85901",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_001,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] U-Build-a-Turret kit",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_001Desc,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] is happy to provide YOU with the latest in [ff0000]Damn[-]Wow[0066ff]![-] kits!\nSome assembly required. [ff0000]Damn[-]Wow[0066ff]![-] kit may not contain all tools for assembly. [ff0000]Damn[-]Wow[0066ff]![-] and [ff0000]Damn[-]Wow[0066ff]![-] holding companies cannot be held liable for damage to property or bodily harm.",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_002,items,Item,,,"A very heavy box",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_002Desc,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] U-Build-a-Kit\nDamnWow! Corp.\nNavazgane AZ 85901",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_002,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] U-Build-a-Fireworks expansion kit",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_002Desc,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] is happy to provide YOU with the latest in [ff0000]Damn[-]Wow[0066ff]![-] kits!\nSome assembly required. [ff0000]Damn[-]Wow[0066ff]![-] kit may not contain all tools for assembly. [ff0000]Damn[-]Wow[0066ff]![-] and [ff0000]Damn[-]Wow[0066ff]![-] holding companies cannot be held liable for damage to property or bodily harm.",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_003,items,Item,,,"A very heavy box",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_003Desc,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] U-Build-a-Kit\nDamnWow! Corp.\nNavazgane AZ 85901",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_003,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] U-Build-a-Room Painting kit",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_003Desc,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] is happy to provide YOU with the latest in [ff0000]Damn[-]Wow[0066ff]![-] kits!\nSome assembly required. [ff0000]Damn[-]Wow[0066ff]![-] kit may not contain all tools for assembly. [ff0000]Damn[-]Wow[0066ff]![-] and [ff0000]Damn[-]Wow[0066ff]![-] holding companies cannot be held liable for damage to property or bodily harm.",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_004,items,Item,,,"A very heavy box",,,,,,,,,,,,,,
doughs_Parcel_BuildKitPackage_004Desc,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] U-Build-a-Kit\nDamnWow! Corp.\nNavazgane AZ 85901",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_004,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] U-Build-a-Filter kit",,,,,,,,,,,,,,
doughs_ParcelNote_BuildKitPackage_004Desc,items,Item,,,"[ff0000]Damn[-]Wow[0066ff]![-] is happy to provide YOU with the latest in [ff0000]Damn[-]Wow[0066ff]![-] kits!\nSome assembly required. [ff0000]Damn[-]Wow[0066ff]![-] kit may not contain all tools for assembly. [ff0000]Damn[-]Wow[0066ff]![-] and [ff0000]Damn[-]Wow[0066ff]![-] holding companies cannot be held liable for damage to property or bodily harm.",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_001,items,Item,,,"Soduku Challenge #001",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_001Desc,items,Item,,,"Difficulty: Easy\n8 _ 2 | _ 3 _ | _ 7 4\n_ _ _ | 6 4 _ | 3 2 _\n_ _ _ | 7 _ _ | 8 _ 1\n________________\n_ 7 _ | 1 9 _ | _ _ _\n4 _ 9 | 8 _ 7 | 2 _ 6\n_ _ _ | _ 6 2 | _ 9 _\n________________\n9 _ 1 | _ _ 3 | _ _ _\n_ 8 3 | _ 7 6 | _ _ _\n6 2 _ | _ 1 _ | 9 _ 3",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_002,items,Item,,,"Soduku Challenge #002",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_002Desc,items,Item,,,"Difficulty: Easy\n_ 1 _ | 4 _ 2 | 6 _ _\n5 2 _ | _ 6 _ | _ 1 _\n_ _ 3 | 5 7 _ | _ _ 2\n________________\n_ _ 1 | _ _ _ | 7 _ 3\n_ _ _ | 7 1 6 | _ _ _\n8 _ 6 | _ _ _ | 5 _ _\n________________\n6 _ _ | _ 4 5 | 9 _ _\n_ 8 _ | _ 3 _ | _ 5 4\n_ _ 4 | 9 _ 8 | _ 7 _",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_003,items,Item,,,"Soduku Challenge #003",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_003Desc,items,Item,,,"Difficulty: Easy\n6 _ 7 | _ _ 5 | 4 _ 8\n_ 1 _ | _ _ _ | _ _ 3\n_ 4 _ | 1 7 _ | 9 6 _\n________________\n_ _ _ | _ _ _ | 8 2 _\n_ 7 1 | 2 9 8 | 5 4 _\n_ 5 8 | _ _ _ | _ _ _\n________________\n_ 9 3 | _ 8 4 | _ 7 _\n7 _ _ | _ _ _ | _ 8 _\n1 _ 4 | 7 _ _ | 6 _ 5",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_026,items,Item,,,"Soduku Challenge #026",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_026Desc,items,Item,,,"Difficulty: Medium\n_ _ 7 | _ 8 _ | 2 _ 3\n_ 9 4 | _ _ _ | _ _ _\n_ _ _ | _ _ _ | _ 5 _\n________________\n_ 1 _ | 4 _ _ | _ 8 9\n6 4 _ | 9 _ 5 | _ 3 2\n9 7 _ | _ _ 2 | _ 1 _\n________________\n_ 6 _ | _ _ _ | _ _ _\n_ _ _ | _ _ _ | 3 6 _\n3 _ 5 | _ 9 _ | 4 _ _",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_027,items,Item,,,"Soduku Challenge #027",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_027Desc,items,Item,,,"Difficulty: Medium\n_ _ _ | _ _ _ | 8 _ 3\n_ 3 _ | _ 9 7 | _ _ 4\n_ _ 1 | _ 5 _ | _ 7 _\n________________\n9 5 4 | _ _ _ | 7 8 2\n_ _ _ | _ 4 _ | _ _ _\n3 6 7 | _ _ _ | 1 4 9\n________________\n_ 1 _ | _ 2 _ | 5 _ _\n8 _ _ | 3 6 _ | _ 9 _\n4 _ 6 | _ _ _ | _ _ _",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_051,items,Item,,,"Soduku Challenge #051",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_051Desc,items,Item,,,"Difficulty: Hard\n4 _ 2 | _ _ 9 | _ 3 6\n_ _ 8 | _ _ _ | _ _ _\n5 6 _ | 8 _ 4 | _ _ _\n________________\n_ 1 _ | _ _ 7 | 9 _ _\n2 _ _ | _ _ _ | _ _ 3\n_ _ 7 | 2 _ _ | _ 8 _\n________________\n_ _ _ | 1 _ 8 | _ 6 2\n_ _ _ | _ _ _ | 4 _ _\n7 3 _ | 4 _ _ | 5 _ 8",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_052,items,Item,,,"Soduku Challenge #052",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_052Desc,items,Item,,,"Difficulty: Hard\n5 _ 4 | 8 2 _ | _ _ _\n6 _ _ | _ 9 _ | _ 3 _\n_ 9 _ | _ _ _ | _ _ _\n________________\n_ _ 3 | _ _ 9 | _ _ 4\n_ _ 6 | 3 7 4 | 5 _ _\n2 _ _ | 1 _ _ | 8 _ _\n________________\n_ _ _ | _ _ _ | _ 4 _\n_ 8 _ | _ 3 _ | _ _ 6\n_ _ _ | _ 5 8 | 7 _ 1",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_075,items,Item,,,"Soduku Challenge #075",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_075Desc,items,Item,,,"Difficulty: Genius\n8 _ _ | _ _ _ | 9 _ _\n6 _ _ | _ 3 4 | 7 _ _\n_ _ _ | 8 _ _ | _ 1 _\n________________\n_ 3 _ | 5 _ _ | _ 9 1\n_ _ 8 | _ _ _ | 2 _ _\n5 4 _ | _ _ 3 | _ 7 _\n________________\n_ 7 _ | _ _ 5 | _ _ _\n_ _ 3 | 6 2 _ | _ _ 4\n_ _ 5 | _ _ _ | _ _ 7",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_076,items,Item,,,"Soduku Challenge #076",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_076Desc,items,Item,,,"Difficulty: Genius\n8 _ 1 | 2 6 _ | _ _ _\n7 _ _ | _ _ _ | 1 _ _\n2 _ _ | 8 _ _ | _ 4 _\n________________\n4 _ _ | 3 _ _ | 9 _ _\n_ _ _ | 1 _ 9 | _ _ _\n_ _ 2 | _ _ 5 | _ _ 7\n________________\n_ 8 _ | _ _ 2 | _ _ 1\n_ _ 7 | _ _ _ | _ _ 4\n_ _ _ | _ 9 1 | 7 _ 8",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_028,items,Item,,,"Soduku Challenge #028",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_028Desc,items,Item,,,"Difficulty: Medium\n_ _ _ | _ _ _ | 2 7 _\n_ _ _ | _ 8 _ | _ _ _\n6 9 _ | _ 7 2 | _ 5 1\n________________\n2 _ 4 | _ 3 _ | _ 1 _\n1 5 _ | _ 4 _ | _ 2 9\n_ 7 _ | _ 5 _ | 4 _ 3\n________________\n4 3 _ | 6 2 _ | _ 9 5\n_ _ _ | _ 1 _ | _ _ _\n_ 1 6 | _ _ _ | _ _ _",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_029,items,Item,,,"Soduku Challenge #029",,,,,,,,,,,,,,
doughs_Page_Game_Soduku_029Desc,items,Item,,,"Difficulty: Medium\n_ 3 _ | 5 _ 7 | 1 _ _\n_ 4 7 | _ 3 _ | _ _ _\n_ _ 5 | _ _ _ | 9 7 _\n________________\n_ 2 8 | 9 _ _ | _ _ _\n_ 7 _ | 2 _ 5 | _ 9 _\n_ _ _ | _ _ 4 | 8 5 _\n________________\n_ 1 2 | _ _ _ | 4 _ _\n_ _ _ | _ 1 _ | 5 3 _\n_ _ 3 | 6 _ 8 | _ 1 _",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_001,items,Item,,,"Book of Soduku Madness - Easy",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_001Desc,items,Item,,,"A Collection of easy Soduku challenges",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_002,items,Item,,,"Book of Soduku Madness - Medium",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_002Desc,items,Item,,,"A Collection of medium Soduku challenges",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_003,items,Item,,,"Book of Soduku Madness - Hard",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_003Desc,items,Item,,,"A Collection of hard Soduku challenges",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_004,items,Item,,,"Book of Soduku Madness - Super Genius",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_004Desc,items,Item,,,"A Collection of very hard Soduku challenges",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_005,items,Item,,,"Book of Soduku Madness - Medium",,,,,,,,,,,,,,
doughs_Book_Game_Soduku_006Desc,items,Item,,,"A Collection of medium Soduku challenges",,,,,,,,,,,,,,
doughs_Parcel_Game_Soduku_001,items,Item,,,"A small gift box",,,,,,,,,,,,,,
doughs_Parcel_Game_Soduku_001Desc,items,Item,,,"A nicely wrapped gift box, as if the person wrapping it had mad skills. Or was crying out for help.",,,,,,,,,,,,,,
doughs_cntGameBoardSoduku,blocks,Block,,,"Soduku Madness Board",,,,,,,,,,,,,,
doughs_cntGameBoardSodukuDesc,blocks,Block,,,"A really nice glass, lockable Soduku board.\nFind Soduku puzzle pages and craft colored number Game Blocks to play.\nWhy not pass the time playing relaxing games after a hard day of looting former homes of the dead?",,,,,,,,,,,,,,
doughs_ParcelNote_Game_Soduku,items,Item,,,"Soduku Madness hobby craft kit",,,,,,,,,,,,,,
doughs_ParcelNote_Game_SodukuDesc,items,Item,,,"Hello fellow Soduku-er!\nThis handmade Soduku board comes with instructions on how to craft your own custom Soduku game blocks!\nEnjoy a timeless heirloom with your family as well as hone your inner craftsman!\nAlso included with your set are a few sample games. Have FUN!",,,,,,,,,,,,,,
doughs_Game_Soduku_Pieces_Schematic,items,Item,,,"How to craft Soduku Game Blocks",,,,,,,,,,,,,,
doughs_Game_Soduku_Pieces_SchematicDesc,items,Item,,,"Craft Game Blocks using the forge.\bThese are very nice colorful blocks specifically made for Soduku. They are made out of very sturdy material.",,,,,,,,,,,,,,
doughs_GameBlock_0,blocks,Variant,,,"Soduku 0",,,,,,,,,,,,,,
doughs_GameBlock_0Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_1,blocks,Variant,,,"Soduku 1",,,,,,,,,,,,,,
doughs_GameBlock_1Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_2,blocks,Variant,,,"Soduku 2",,,,,,,,,,,,,,
doughs_GameBlock_2Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_3,blocks,Variant,,,"Soduku 3",,,,,,,,,,,,,,
doughs_GameBlock_3Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_4,blocks,Variant,,,"Soduku 4",,,,,,,,,,,,,,
doughs_GameBlock_4Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_5,blocks,Variant,,,"Soduku 5",,,,,,,,,,,,,,
doughs_GameBlock_5Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_6,blocks,Variant,,,"Soduku 6",,,,,,,,,,,,,,
doughs_GameBlock_6Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_7,blocks,Variant,,,"Soduku 7",,,,,,,,,,,,,,
doughs_GameBlock_7Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_8,blocks,Variant,,,"Soduku 8",,,,,,,,,,,,,,
doughs_GameBlock_8Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_GameBlock_9,blocks,Variant,,,"Soduku 9",,,,,,,,,,,,,,
doughs_GameBlock_9Desc,blocks,Variant,,,"A block for playing games on Soduku boards. Put it inside the board, not on a wall!",,,,,,,,,,,,,,
doughs_ParcelNote_Game_TicTacToe,items,Item,,,"How to play Tic-Tac-Toe",,,,,,,,,,,,,,
doughs_ParcelNote_Game_TicTacToeDesc,items,Item,,,"First: Craft standard metal X and O blocks to play\nSecond:IT'S TIC-TAC-TOE!\nTIME TO KICK IT HARDCORE!\nA game so simple even a zed could play it",,,,,,,,,,,,,,
